,child_id,ATV_8,ATV_9,ATV_10,ATV_11,ATV_12,ATV_13,ATV_14,ATV_15,ATV_16,ATV_17,ATV_18,ATT_8,ATT_9,ATT_10,ATT_11,ATT_12,ATT_13,ATT_14,ATT_15,ATT_16,ATT_17,ATT_18
97,1000003015,1363.333333333333,1457.0000000000002,1479.1666666666665,1552.4999999999995,1624.9999999999998,1679.0000000000007,1699.8333333333333,1704.999999999999,1710.0000000000002,1709.9999999999998,1709.9999999999995,309.1666666666666,363.0000000000002,410.83333333333326,467.66666666666663,571.5,649.166666666667,646.4999999999997,632.4999999999997,646.5000000000002,630.0,635.333333333333
100,1000003019,1279.9999999999993,1340.833333333334,1410.0,1496.6666666666665,1564.166666666666,1611.500000000001,1622.5000000000005,1640.8333333333333,1644.1666666666674,1641.6666666666665,1648.333333333333,260.83333333333337,293.16666666666674,318.33333333333337,370.6666666666665,406.66666666666663,447.5,464.0000000000002,486.49999999999994,503.16666666666697,518.6666666666662,493.16666666666646
102,1000003025,1303.7500000000002,1362.9999999999993,1435.7500000000005,1508.9999999999995,1572.5000000000005,1617.5,1642.4999999999998,1653.2499999999995,1664.7499999999998,1669.999999999999,1667.5000000000002,270.0000000000001,304.9999999999999,336.2500000000001,399.49999999999983,452.00000000000034,484.0,498.50000000000006,502.7499999999998,518.25,512.2499999999999,505.7500000000002
104,1000003029,1323.3333333333326,1363.9999999999995,1409.666666666667,1472.0000000000002,1548.9999999999995,1616.666666666666,1676.666666666666,1717.6666666666665,1734.3333333333337,1741.3333333333328,1746.6666666666665,239.33333333333317,263.66666666666663,285.00000000000006,315.00000000000006,353.3333333333332,406.3333333333327,452.6666666666664,482.3333333333333,496.00000000000017,515.6666666666667,522.0
105,1000003031,1383.3333333333328,1430.0,1488.3333333333344,1558.3333333333333,1645.0,1698.3333333333321,1735.0,1758.3333333333333,1766.6666666666667,1769.9999999999998,1766.6666666666665,377.0000000000001,337.3333333333332,435.0,556.0,485.3333333333332,566.3333333333322,635.9999999999999,683.9999999999998,672.666666666667,592.6666666666665,614.0
106,1000003032,1214.9999999999995,1264.9999999999995,1321.6666666666674,1376.666666666667,1446.6666666666663,1519.999999999999,1563.3333333333337,1576.6666666666667,1590.0000000000007,1589.9999999999995,1590.0,221.66666666666657,243.33333333333323,271.00000000000006,305.66666666666663,350.33333333333314,413.66666666666595,476.3333333333332,502.3333333333333,515.0000000000001,539.3333333333333,514.0000000000002
107,1000003035,1307.0833333333335,1367.9166666666667,1431.25,1516.666666666667,1590.8333333333335,1621.7499999999995,1637.7499999999995,1643.8333333333326,1642.9166666666658,1642.0833333333326,1642.9166666666672,272.08333333333314,302.66666666666674,334.0833333333332,389.1666666666671,461.3333333333337,496.24999999999943,492.91666666666674,548.75,614.0833333333337,644.4166666666665,615.2500000000001
108,1000003038,1283.7500000000002,1339.166666666667,1386.2499999999998,1415.833333333334,1463.7500000000005,1500.416666666666,1542.0833333333333,1592.4999999999995,1618.333333333333,1636.25,1640.833333333334,245.91666666666669,270.83333333333337,300.00000000000006,312.50000000000017,342.5000000000001,361.66666666666663,387.33333333333337,436.2500000000001,459.4166666666665,487.4999999999998,526.4166666666667
110,1000003042,1417.0000000000005,1497.0000000000005,1562.4999999999998,1632.9999999999995,1705.5,1746.5000000000005,1758.0,1768.999999999999,1777.500000000001,1779.9999999999993,1774.9999999999998,348.0000000000003,393.5000000000001,427.99999999999994,492.50000000000017,534.0,540.5000000000001,546.5,568.9999999999999,620.9999999999995,651.9999999999999,661.5000000000001
111,1000003043,1360.0,1427.5000000000005,1502.5,1587.5000000000002,1650.0000000000002,1691.5000000000005,1721.0000000000002,1733.4999999999993,1736.5000000000005,1739.9999999999995,1740.0000000000002,292.5000000000001,320.5000000000001,365.5,442.00000000000006,504.5,539.0,576.4999999999998,607.5,631.5,629.9999999999997,595.0000000000001
112,1000003045,1280.0,1345.0000000000005,1397.5000000000002,1452.0,1519.5000000000005,1564.5000000000005,1582.5,1590.4999999999998,1597.5000000000002,1605.0,1610.0,300.0000000000001,333.5000000000001,377.5000000000002,411.9999999999999,433.0000000000001,479.00000000000006,483.5000000000002,477.9999999999999,509.4999999999999,530.5000000000001,538.0000000000001
113,1000003047,1332.0833333333337,1391.1666666666667,1444.4166666666665,1500.1666666666665,1566.2499999999995,1635.833333333333,1685.4166666666665,1718.6666666666658,1733.7500000000005,1740.8333333333333,1742.0833333333333,238.7500000000001,258.41666666666663,298.3333333333335,337.49999999999994,382.0833333333331,425.4166666666665,474.99999999999983,523.3333333333335,556.9166666666666,578.3333333333335,604.8333333333333
116,1000005097,1374.9999999999995,1447.75,1510.4999999999998,1575.2499999999995,1661.7499999999998,1715.000000000001,1724.9999999999993,1760.9999999999995,1773.0000000000002,1776.7500000000005,1777.9999999999995,307.4999999999999,342.7500000000001,376.0,418.5,557.4999999999995,627.0000000000003,646.5000000000001,655.25,687.7500000000002,698.0000000000002,674.7499999999999
117,1000005100,1367.5000000000005,1424.999999999999,1480.8333333333337,1551.666666666667,1602.3333333333328,1634.9999999999998,1640.0000000000007,1651.666666666666,1668.1666666666658,1680.1666666666663,1696.166666666667,388.3333333333335,490.0,572.5000000000003,666.6666666666667,728.833333333333,761.333333333333,851.0,897.1666666666663,893.8333333333327,901.1666666666664,842.1666666666677
118,1000005101,1169.166666666667,1225.3333333333328,1276.666666666667,1335.0000000000002,1396.6666666666663,1450.3333333333328,1493.166666666667,1512.4999999999993,1529.1666666666665,1546.9999999999995,1536.6666666666672,216.66666666666677,270.0,309.1666666666668,316.6666666666668,386.9999999999999,436.83333333333314,496.5000000000001,541.1666666666663,537.9999999999998,512.6666666666665,503.0
119,1000005102,1315.8333333333337,1368.3333333333326,1417.0000000000002,1472.5000000000005,1546.999999999999,1633.333333333333,1687.1666666666674,1711.6666666666665,1721.6666666666658,1744.6666666666663,1746.5,251.66666666666677,277.6666666666666,309.50000000000017,340.0000000000001,399.1666666666666,454.1666666666664,514.6666666666667,539.9999999999999,550.4999999999997,553.6666666666664,549.8333333333335
120,1000005104,1314.166666666666,1356.6666666666665,1414.9999999999995,1465.833333333333,1515.833333333333,1570.4166666666667,1648.3333333333326,1682.5,1677.6666666666665,1684.3333333333326,1684.9999999999998,197.4999999999998,282.0833333333336,317.49999999999994,384.1666666666667,417.5000000000001,484.16666666666674,567.9166666666663,588.75,600.0833333333334,629.4166666666667,643.9166666666667
121,1000005105,1335.8333333333326,1381.2500000000002,1454.6666666666667,1503.1666666666665,1585.833333333333,1649.8333333333335,1677.9166666666665,1684.5833333333335,1713.416666666667,1724.2499999999995,1724.0833333333337,301.6666666666666,341.6666666666668,362.4166666666667,426.3333333333331,455.83333333333337,485.5000000000001,534.7499999999999,560.0833333333334,560.1666666666669,563.6666666666665,583.25
122,1000005107,1308.3333333333328,1360.4166666666667,1419.9999999999998,1504.7499999999995,1555.9999999999995,1599.4166666666667,1609.4166666666665,1620.0833333333335,1634.7500000000005,1641.4999999999995,1631.9166666666665,316.6666666666665,385.08333333333354,477.16666666666646,512.4999999999999,574.5833333333333,570.8333333333334,579.1666666666667,566.2500000000002,571.4166666666667,557.3333333333329,568.8333333333335
123,1000005108,1279.166666666666,1344.1666666666667,1418.75,1504.7499999999995,1566.083333333333,1598.5000000000002,1606.5,1640.916666666667,1656.8333333333333,1664.4166666666658,1670.5000000000005,272.4999999999999,311.6666666666667,355.33333333333326,442.4166666666664,491.24999999999983,526.166666666667,560.1666666666667,561.1666666666667,580.2500000000002,570.9999999999995,592.9166666666667
124,1000005110,1280.0,1324.9999999999995,1390.0,1429.9999999999995,1479.9999999999995,1544.9999999999995,1619.999999999999,1645.0,1650.0000000000002,1657.999999999999,1652.9999999999995,295.0,316.9999999999999,386.0,424.9999999999998,485.9999999999998,581.9999999999999,648.9999999999997,686.0,711.9999999999998,721.9999999999999,749.9999999999995
125,1000005111,1235.0,1294.9999999999998,1357.0,1438.0,1521.9999999999995,1581.9999999999995,1604.9999999999995,1619.0,1646.9999999999998,1646.9999999999993,1649.9999999999995,225.0,259.99999999999994,281.0,330.99999999999994,415.9999999999999,494.99999999999983,511.9999999999998,550.0000000000002,553.9999999999998,563.9999999999997,589.9999999999999
128,1000005117,1295.0,1349.9999999999995,1425.0,1502.9999999999995,1549.9999999999995,1588.9999999999998,1591.9999999999995,1615.0,1617.0,1616.9999999999995,1616.9999999999995,250.0,290.9999999999999,324.9999999999999,372.9999999999998,407.9999999999999,431.0,448.9999999999999,450.00000000000006,476.0,495.99999999999983,522.0
129,1000005183,1293.7499999999995,1366.5,1415.4999999999995,1474.4999999999995,1553.9999999999993,1631.2500000000005,1676.2500000000005,1695.4999999999995,1703.5000000000005,1702.7500000000007,1707.249999999999,267.49999999999983,315.5000000000001,359.75000000000006,408.9999999999999,456.5,507.0000000000003,527.5,559.9999999999998,588.0000000000002,580.5000000000002,597.7499999999999
131,1000005190,1193.7499999999995,1240.0,1294.9999999999995,1387.9999999999998,1452.2499999999995,1487.5000000000007,1502.5,1505.0,1525.2500000000005,1534.250000000001,1537.2499999999995,217.49999999999994,250.00000000000006,275.0,362.4999999999999,441.0000000000001,464.00000000000017,482.50000000000006,473.0,493.5000000000002,500.50000000000017,500.74999999999994
135,1000005197,1373.333333333334,1455.8333333333326,1540.833333333334,1610.0000000000002,1635.1666666666663,1643.8333333333333,1650.8333333333333,1665.3333333333328,1673.8333333333323,1681.6666666666658,1665.5000000000005,399.1666666666669,459.9999999999999,528.3333333333336,616.6666666666667,701.9999999999998,630.9999999999998,645.6666666666667,676.9999999999998,683.6666666666664,735.6666666666665,707.6666666666672
137,1000005199,1324.1666666666672,1380.8333333333326,1448.3333333333337,1497.5000000000011,1563.3333333333326,1629.1666666666665,1669.166666666667,1691.666666666666,1711.6666666666663,1716.6666666666654,1719.5000000000002,256.66666666666674,284.99999999999983,320.0000000000002,345.16666666666674,390.6666666666663,465.6666666666665,499.8333333333334,558.9999999999999,564.1666666666664,560.4999999999998,565.0000000000002
140,1000005205,1344.9999999999995,1404.416666666667,1456.1666666666663,1496.7499999999993,1565.833333333333,1631.999999999999,1657.166666666668,1692.0833333333335,1693.5833333333337,1700.0000000000002,1700.9166666666667,252.49999999999983,281.58333333333326,302.83333333333337,348.7499999999999,395.1666666666669,455.7500000000002,500.50000000000057,538.4166666666665,537.2499999999998,599.5833333333336,650.4999999999999
141,1000005206,1303.7499999999995,1351.2500000000002,1422.916666666666,1460.6666666666665,1529.1666666666674,1598.9166666666656,1620.8333333333335,1631.2499999999998,1645.4166666666674,1650.416666666667,1655.0,287.49999999999994,318.0833333333333,353.6666666666666,375.9999999999998,427.16666666666697,507.4999999999999,527.0000000000006,561.6666666666666,579.4166666666669,574.3333333333333,589.0000000000002
142,1000005207,1330.2499999999995,1382.0,1441.666666666666,1497.083333333333,1546.833333333333,1601.999999999999,1625.7500000000007,1644.9999999999993,1645.4166666666674,1650.416666666667,1655.0,349.1666666666664,400.0,462.1666666666666,543.3333333333333,565.5833333333333,526.1666666666665,503.41666666666663,479.41666666666686,526.5000000000002,509.99999999999994,510.83333333333354
143,1000005210,1271.666666666666,1339.3333333333337,1393.3333333333333,1442.5,1513.6666666666663,1562.6666666666667,1589.3333333333335,1588.3333333333326,1625.833333333334,1631.6666666666665,1639.9999999999995,316.9999999999999,353.83333333333337,370.83333333333326,419.9999999999999,466.6666666666665,461.6666666666665,523.3333333333335,546.6666666666664,583.3333333333335,599.9999999999999,601.6666666666665
144,1000005211,1369.9999999999993,1433.166666666667,1512.4999999999998,1593.333333333333,1664.5000000000005,1692.5000000000005,1719.9999999999995,1723.999999999999,1744.1666666666672,1744.9999999999995,1744.999999999999,320.8333333333332,357.0000000000002,397.4999999999999,430.83333333333326,466.6666666666665,508.33333333333314,552.5000000000002,563.6666666666663,554.6666666666667,549.8333333333337,586.6666666666666
146,1000005213,1309.9999999999993,1370.3333333333335,1430.5000000000002,1485.8333333333335,1559.9999999999995,1614.1666666666667,1640.0,1667.499999999999,1680.0000000000005,1678.3333333333333,1671.6666666666663,327.49999999999983,346.50000000000017,386.9999999999999,435.83333333333337,490.9999999999996,552.6666666666665,594.8333333333337,640.833333333333,648.3333333333337,640.0000000000001,631.6666666666658
147,1000005214,1346.2500000000005,1409.9999999999995,1472.25,1536.7499999999998,1582.0,1609.25,1631.0,1643.75,1655.7499999999995,1657.7499999999995,1656.5,352.5000000000002,432.49999999999994,487.74999999999994,548.2499999999999,581.2500000000003,617.5,634.9999999999999,654.2499999999997,629.0,650.4999999999997,651.4999999999999
148,1000005215,1318.7500000000002,1369.4999999999995,1414.0000000000005,1478.2499999999995,1550.250000000001,1630.0,1667.4999999999998,1697.4999999999995,1720.0000000000002,1724.9999999999993,1742.5000000000007,261.25000000000006,293.25,345.75,403.7499999999998,473.5000000000003,516.2499999999999,556.25,579.75,608.7500000000002,651.7499999999995,655.5
152,1000005219,1294.9999999999998,1354.9999999999995,1413.7500000000005,1469.9999999999995,1528.0,1582.7499999999998,1632.5000000000002,1652.7499999999995,1692.25,1695.7499999999989,1695.000000000001,240.00000000000006,247.7499999999999,283.2500000000001,331.24999999999983,375.0000000000001,411.25000000000006,440.0000000000001,474.9999999999999,499.0000000000002,521.9999999999997,510.00000000000006
153,1000005220,1249.9999999999993,1306.6666666666667,1388.3333333333337,1465.0000000000002,1526.6666666666665,1578.333333333333,1603.3333333333326,1629.0,1643.0,1639.999999999999,1648.333333333333,218.33333333333326,249.99999999999994,295.00000000000017,335.0000000000001,370.6666666666666,410.6666666666663,433.6666666666665,453.33333333333314,478.66666666666674,499.33333333333326,510.6666666666666
154,1000005221,1273.3333333333328,1321.6666666666665,1383.3333333333337,1446.6666666666665,1521.6666666666656,1576.6666666666667,1608.333333333333,1636.6666666666667,1656.6666666666667,1653.3333333333335,1659.9999999999998,283.33333333333314,322.9999999999999,366.3333333333335,422.0,488.9999999999998,543.6666666666664,571.9999999999998,619.0,641.3333333333335,650.0,640.0000000000001
155,1000005224,1320.8333333333335,1390.416666666667,1494.0833333333328,1597.500000000001,1641.666666666667,1639.583333333333,1651.7499999999995,1660.4166666666658,1675.4166666666663,1683.4999999999998,1689.4166666666672,272.49999999999994,308.75,366.24999999999966,426.666666666667,473.3333333333337,509.7499999999997,514.9999999999999,512.9166666666663,499.9999999999996,490.9999999999998,493.0000000000001
157,1000005229,1307.916666666667,1347.5000000000002,1376.75,1424.666666666667,1490.4166666666672,1569.1666666666665,1626.6666666666665,1667.916666666666,1696.3333333333328,1708.9166666666665,1720.0,236.25,257.91666666666663,288.91666666666663,321.16666666666686,359.3333333333335,407.91666666666674,462.91666666666674,507.5,528.7499999999999,542.3333333333333,550.25
158,1000005233,1319.0,1377.5000000000002,1423.5,1472.0,1522.5,1566.0000000000002,1625.0,1683.5,1713.0,1726.0,1734.4999999999998,247.5000000000001,276.5000000000001,304.99999999999994,351.50000000000006,372.9999999999999,374.50000000000006,423.49999999999966,477.5,520.9999999999998,550.5,564.5
159,1000005235,1283.5,1360.5000000000002,1413.0,1476.0000000000002,1548.0000000000005,1600.500000000001,1619.5,1638.9999999999998,1669.5000000000002,1674.9999999999995,1664.9999999999995,282.0000000000001,339.0000000000002,394.0,459.00000000000006,517.0000000000003,549.5000000000002,564.5000000000002,558.0,549.5000000000002,551.4999999999998,552.4999999999999
